characters名,aliases,count,proposed_status,reason
Fulao（傅老）,贾敬贤,4,likely_valid_alias,E22 明确说明“他年轻时候叫贾敬贤”“他现在叫傅明”，属于曾用名。；evidence_count=4；定位证据：file=E22.txt; line_id=2; start=00:00:07.95; end=00:00:11.33; text=贾敬贤 谁叫贾敬贤啊 || file=E22.txt; line_id=4; start=00:00:12.55; end=00:00:13.78; text=他年轻时候叫贾敬贤 || file=E22.txt; line_id=23; start=00:00:57.51; end=00:01:02.53; text=喂 我找一下贾敬贤先生 || file=E22.txt; line_id=186; start=00:09:37.65; end=00:09:40.78; text=从贾敬贤变成傅明
Fulao（傅老）,贾敬贤先生,1,likely_valid_alias,曾用名+先生，E22 电话场景明确指向傅老年轻时身份。；evidence_count=1；定位证据：file=E22.txt; line_id=23; start=00:00:57.51; end=00:01:02.53; text=喂 我找一下贾敬贤先生
Fulao（傅老）,敬贤,6,likely_valid_alias,E22 围绕曾用名“贾敬贤”的省称，多处明确指向傅老。；evidence_count=10；定位证据：file=E22.txt; line_id=2; start=00:00:07.95; end=00:00:11.33; text=贾敬贤 谁叫贾敬贤啊 || file=E22.txt; line_id=4; start=00:00:12.55; end=00:00:13.78; text=他年轻时候叫贾敬贤 || file=E22.txt; line_id=9; start=00:00:23.11; end=00:00:24.72; text=敬贤是我爸 对 || file=E22.txt; line_id=23; start=00:00:57.51; end=00:01:02.53; text=喂 我找一下贾敬贤先生 || file=E22.txt; line_id=172; start=00:08:28.88; end=00:08:31.61; text=敬贤不会说话呀 || file=E22.txt; line_id=186; start=00:09:37.65; end=00:09:40.78; text=从贾敬贤变成傅明 || file=E22.txt; line_id=205; start=00:10:39.91; end=00:10:42.69; text=敬贤 你革命你没错 || file=E22.txt; line_id=232; start=00:12:00.82; end=00:12:04.27; text=敬贤啊 你忘记了 || file=E22.txt; line_id=247; start=00:12:48.83; end=00:12:50.75; text=敬贤啊 || file=E22.txt; line_id=383; start=00:20:00.49; end=00:20:04.85; text=敬贤啊 你好好地过吧
Fulao（傅老）,傅某人,1,likely_valid_alias,E27 傅老自称“我傅某人”，是一次性但指向明确的自称表面形式。；evidence_count=1；定位证据：file=E27.txt; line_id=535; start=00:24:47.71; end=00:24:50.23; text=我傅某人还就奉陪到底了
Heping（和平）,和平,174,likely_valid_alias,标准名，字幕中大量直接称呼与自称。；evidence_count=191；定位证据：file=E01.txt; line_id=70; start=00:02:58.32; end=00:02:59.64; text=和平你在背后 || file=E02.txt; line_id=276; start=00:12:41.47; end=00:12:44.63; text=志国对和平说 || file=E02.txt; line_id=280; start=00:12:53.94; end=00:12:55.57; text=和平说 || file=E02.txt; line_id=288; start=00:13:14.02; end=00:13:15.60; text=和平说 || file=E02.txt; line_id=305; start=00:13:54.19; end=00:13:54.97; text=和平 || file=E02.txt; line_id=319; start=00:14:24.47; end=00:14:25.32; text=和平说 || file=E02.txt; line_id=408; start=00:19:08.80; end=00:19:11.18; text=我跟和平 || file=E03.txt; line_id=318; start=00:13:54.10; end=00:13:57.10; text=和平 你的意见呢 || file=E03.txt; line_id=322; start=00:14:05.85; end=00:14:09.03; text=和平这个意见很重要 || file=E05.txt; line_id=7; start=00:00:32.40; end=00:00:36.24; text=这个 和平呢 || file=E05.txt; line_id=13; start=00:00:55.93; end=00:01:00.17; text=这个最近啊 和平家里有些困难 || file=E05.txt; line_id=20; start=00:01:13.68; end=00:01:16.39; text=和平的母亲呢 也休息不好 || file=E05.txt; line_id=22; start=00:01:19.18; end=00:01:20.89; text=和平呢 || file=E05.txt; line_id=47; start=00:02:12.97; end=00:02:14.10; text=和平对您挺孝敬 || file=E05.txt; line_id=92; start=00:04:00.51; end=00:04:03.61; text=和平的母亲也是劳动人民嘛 || file=E05.txt; line_id=146; start=00:06:41.23; end=00:06:44.10; text=依我说啊 就在和平那屋挤挤 || file=E05.txt; line_id=170; start=00:07:30.60; end=00:07:32.58; text=和平 拿包袱 || file=E05.txt; line_id=188; start=00:08:12.26; end=00:08:15.42; text=让和平帮我把这沙发往那边儿挪挪 || file=E05.txt; line_id=244; start=00:12:12.14; end=00:12:14.33; text=和平 快让你妈坐下吧 || file=E05.txt; line_id=286; start=00:14:16.76; end=00:14:18.25; text=和平啊 || file=E05.txt; line_id=412; start=00:19:05.41; end=00:19:07.41; text=这个 和平啊 || file=E05.txt; line_id=471; start=00:21:43.85; end=00:21:46.73; text=和平啊 妈还没睡呢 || file=E05.txt; line_id=532; start=00:24:04.33; end=00:24:05.57; text=和平 || file=E06.txt; line_id=8; start=00:00:28.31; end=00:00:30.38; text=来看和平母亲的 是吧 || file=E06.txt; line_id=82; start=00:03:31.87; end=00:03:34.20; text=志国已经有和平了 || file=E06.txt; line_id=235; start=00:10:07.08; end=00:10:10.28; text=跟谁 跟和平她妈 || file=E06.txt; line_id=289; start=00:12:21.58; end=00:12:23.65; text=又碍着和平的面子 || file=E06.txt; line_id=393; start=00:17:12.70; end=00:17:14.55; text=和平她爹 || file=E06.txt; line_id=547; start=00:23:30.14; end=00:23:31.36; text=和平 || file=E07.txt; line_id=444; start=00:20:32.45; end=00:20:37.64; text=我姐姐 人送外号 和平女侠 || file=E08.txt; line_id=29; start=00:01:20.10; end=00:01:21.61; text=这个 和平啊 || file=E09.txt; line_id=101; start=00:03:36.95; end=00:03:39.59; text=和平早上起来看花了眼了 || file=E09.txt; line_id=298; start=00:11:56.27; end=00:11:58.44; text=而在和平的雨鞋里做窝的那只呢 || file=E10.txt; line_id=129; start=00:05:27.34; end=00:05:28.69; text=和平 || file=E11.txt; line_id=204; start=00:08:58.27; end=00:09:00.06; text=和平 走 咱们回屋 || file=E11.txt; line_id=304; start=00:12:54.01; end=00:12:56.99; text=这个就是你们要找的和平同志 || file=E11.txt; line_id=326; start=00:13:37.03; end=00:13:40.11; text=和平同志这个意见还是很重要的 || file=E12.txt; line_id=97; start=00:04:00.74; end=00:04:02.71; text=和平还说让我给你送被子去呢 || file=E12.txt; line_id=106; start=00:04:21.84; end=00:04:23.87; text=听和平说 || file=E12.txt; line_id=265; start=00:11:34.78; end=00:11:36.91; text=和平啊 领她到各屋都去转转 || file=E12.txt; line_id=269; start=00:11:58.22; end=00:11:59.57; text=和平啊 || file=E12.txt; line_id=302; start=00:13:15.83; end=00:13:17.75; text=和平 你是不是动了 || file=E12.txt; line_id=304; start=00:13:18.86; end=00:13:20.88; text=和平 你也忒不讲信用了 || file=E13.txt; line_id=29; start=00:01:32.84; end=00:01:33.84; text=和平自小迷糊 || file=E13.txt; line_id=110; start=00:04:14.16; end=00:04:14.88; text=和平啊 || file=E13.txt; line_id=239; start=00:09:48.10; end=00:09:51.21; text=和平买奖券已经令人齿冷 || file=E13.txt; line_id=261; start=00:11:48.19; end=00:11:51.25; text=和平 这是不是你干的这个 || file=E14.txt; line_id=1; start=00:00:12.00; end=00:00:13.85; text=和平啊 || file=E14.txt; line_id=72; start=00:03:18.90; end=00:03:20.48; text=我就是和平 || file=E14.txt; line_id=193; start=00:08:36.32; end=00:08:38.87; text=您就是和平同志 || file=E14.txt; line_id=399; start=00:16:28.57; end=00:16:29.76; text=和平在家吗 || file=E14.txt; line_id=403; start=00:16:35.20; end=00:16:36.35; text=和平 || file=E14.txt; line_id=451; start=00:18:26.06; end=00:18:27.84; text=和平 || file=E14.txt; line_id=455; start=00:18:45.23; end=00:18:48.68; text=和平同志深明大义 为国分忧啊 || file=E14.txt; line_id=599; start=00:24:05.95; end=00:24:07.57; text=为表彰和平同志 || file=E14.txt; line_id=601; start=00:24:11.47; end=00:24:13.53; text=从即日起 和平同志 || file=E15.txt; line_id=243; start=00:09:31.19; end=00:09:32.00; text=行了行了 和平 || file=E17.txt; line_id=25; start=00:01:03.73; end=00:01:04.96; text=和平年代太久了 || file=E17.txt; line_id=31; start=00:01:17.49; end=00:01:19.72; text=这不是明摆着把和平演变希望 || file=E17.txt; line_id=54; start=00:02:18.13; end=00:02:19.57; text=和平 || file=E17.txt; line_id=72; start=00:02:53.73; end=00:02:54.73; text=和平 || file=E17.txt; line_id=117; start=00:04:32.79; end=00:04:33.77; text=和平啊 || file=E18.txt; line_id=198; start=00:08:31.70; end=00:08:34.07; text=就别难为和平了 || file=E18.txt; line_id=285; start=00:11:55.65; end=00:11:57.95; text=看在和平的面子上 || file=E19.txt; line_id=150; start=00:07:02.89; end=00:07:03.84; text=和平啊 || file=E19.txt; line_id=186; start=00:08:53.20; end=00:08:54.27; text=和平 || file=E22.txt; line_id=78; start=00:03:44.90; end=00:03:47.62; text=和平 你电话 || file=E22.txt; line_id=133; start=00:06:28.97; end=00:06:30.66; text=和平啊 || file=E23.txt; line_id=211; start=00:11:13.48; end=00:11:15.47; text=和平 || file=E23.txt; line_id=212; start=00:11:16.03; end=00:11:17.93; text=和平啊 || file=E23.txt; line_id=213; start=00:11:18.08; end=00:11:20.62; text=和平 || file=E23.txt; line_id=236; start=00:12:24.93; end=00:12:26.57; text=今天早晨我还跟和平 || file=E23.txt; line_id=246; start=00:12:50.46; end=00:12:52.90; text=和平可是个热心肠 || file=E23.txt; line_id=249; start=00:12:56.62; end=00:13:00.51; text=和平老大妈腿脚还很利索 || file=E23.txt; line_id=285; start=00:14:41.18; end=00:14:44.38; text=和平老大妈弄出去打茶叶了 || file=E23.txt; line_id=330; start=00:16:54.86; end=00:16:58.89; text=和平 和平 || file=E24.txt; line_id=106; start=00:04:38.29; end=00:04:41.22; text=是志新呢 还是和平 || file=E25.txt; line_id=325; start=00:13:29.74; end=00:13:31.42; text=和平呢 是吧 || file=E25.txt; line_id=353; start=00:14:39.28; end=00:14:42.38; text=和平 你是了解我的 || file=E25.txt; line_id=374; start=00:15:24.19; end=00:15:27.74; text=和平 今非昔比了 || file=E25.txt; line_id=381; start=00:15:46.55; end=00:15:49.13; text=和平 你可是不能招我犯错误 || file=E25.txt; line_id=440; start=00:18:01.80; end=00:18:02.89; text=和平 || file=E25.txt; line_id=445; start=00:18:12.93; end=00:18:13.68; text=和平 || file=E25.txt; line_id=488; start=00:19:39.70; end=00:19:41.09; text=不 和平 || file=E25.txt; line_id=534; start=00:21:14.65; end=00:21:15.29; text=对了 和平 || file=E25.txt; line_id=546; start=00:21:36.58; end=00:21:37.47; text=对 和平 || file=E25.txt; line_id=565; start=00:22:14.06; end=00:22:15.31; text=和平 || file=E25.txt; line_id=606; start=00:23:33.91; end=00:23:34.98; text=和平 || file=E26.txt; line_id=28; start=00:01:09.54; end=00:01:12.45; text=和平 你看是不是 || file=E26.txt; line_id=349; start=00:13:04.06; end=00:13:05.43; text=和平同志 实在对不起 || file=E26.txt; line_id=460; start=00:17:40.62; end=00:17:43.79; text=记者呢在现场采访了和平里四小的 || file=E27.txt; line_id=61; start=00:02:43.71; end=00:02:46.16; text=我也没有和平的嗓子好 || file=E27.txt; line_id=470; start=00:21:54.28; end=00:21:55.30; text=和平 你快一点 || file=E27.txt; line_id=489; start=00:22:44.64; end=00:22:46.73; text=你说这事怎么办呢 和平 || file=E28.txt; line_id=1; start=00:00:10.24; end=00:00:11.74; text=和平啊 || file=E28.txt; line_id=143; start=00:06:40.80; end=00:06:42.28; text=和平 || file=E28.txt; line_id=251; start=00:12:35.31; end=00:12:37.59; text=和平 小余 同志们快来呀 || file=E28.txt; line_id=453; start=00:22:20.72; end=00:22:22.28; text=和平 || file=E29.txt; line_id=200; start=00:08:19.49; end=00:08:22.89; text=和平同志昨日切菜时不真将手切 || file=E29.txt; line_id=329; start=00:14:15.76; end=00:14:18.17; text=世界和平年刚过完 || file=E29.txt; line_id=333; start=00:14:23.92; end=00:14:24.57; text=和平啊 || file=E30.txt; line_id=232; start=00:11:47.93; end=00:11:49.34; text=和平啊 || file=E30.txt; line_id=252; start=00:12:44.20; end=00:12:45.31; text=和平啊 || file=E30.txt; line_id=297; start=00:14:45.79; end=00:14:49.02; text=和平 他这要去干什么他 || file=E30.txt; line_id=475; start=00:23:30.24; end=00:23:31.60; text=对了 和平 || file=E31.txt; line_id=78; start=00:02:49.59; end=00:02:52.71; text=和平啊 你也别往心头里去 || file=E31.txt; line_id=95; start=00:03:36.02; end=00:03:38.46; text=来取得和平的谅解 || file=E31.txt; line_id=100; start=00:03:45.65; end=00:03:46.96; text=和平啊 || file=E31.txt; line_id=127; start=00:05:09.78; end=00:05:11.25; text=和平 || file=E31.txt; line_id=139; start=00:05:39.23; end=00:05:42.08; text=和平 你说 || file=E31.txt; line_id=293; start=00:12:06.75; end=00:12:08.50; text=回来了 和平 || file=E31.txt; line_id=342; start=00:14:04.68; end=00:14:07.78; text=喂 您是和平同志吗 || file=E32.txt; line_id=110; start=00:04:32.51; end=00:04:35.12; text=和平 你也得实事求是 || file=E32.txt; line_id=130; start=00:05:30.43; end=00:05:32.88; text=来 和平 你吃菜 || file=E32.txt; line_id=159; start=00:07:01.99; end=00:07:02.94; text=和平 || file=E32.txt; line_id=178; start=00:08:09.08; end=00:08:10.98; text=和平提出离婚 || file=E32.txt; line_id=211; start=00:09:31.87; end=00:09:33.87; text=去跟和平去谈一谈了 || file=E32.txt; line_id=224; start=00:10:04.49; end=00:10:06.32; text=我现在一见和平我浑身就哆嗦 || file=E32.txt; line_id=289; start=00:12:41.74; end=00:12:43.99; text=不行 和平回来了 || file=E32.txt; line_id=398; start=00:16:41.41; end=00:16:43.37; text=和平发现这件事儿的第一个反应 || file=E33.txt; line_id=39; start=00:01:23.25; end=00:01:26.82; text=和平 你就辛苦一趟吧 || file=E33.txt; line_id=65; start=00:02:20.51; end=00:02:21.48; text=和平啊 || file=E34.txt; line_id=82; start=00:03:40.05; end=00:03:42.01; text=找个和平这样儿的就完了 || file=E35.txt; line_id=31; start=00:01:09.80; end=00:01:10.93; text=和平 || file=E35.txt; line_id=74; start=00:02:42.59; end=00:02:43.92; text=是不是 和平 || file=E35.txt; line_id=77; start=00:03:02.88; end=00:03:06.44; text=这和平演出怎么还不回来 || file=E35.txt; line_id=78; start=00:03:10.18; end=00:03:13.56; text=这和平演出怎么还不回来 || file=E35.txt; line_id=79; start=00:03:16.03; end=00:03:17.91; text=你说这和平演出 || file=E35.txt; line_id=165; start=00:06:23.46; end=00:06:26.48; text=和平啊 辛苦了啊 || file=E35.txt; line_id=238; start=00:09:41.07; end=00:09:42.88; text=你先让和平打嘛 || file=E35.txt; line_id=293; start=00:11:58.69; end=00:12:01.49; text=对了和平 我还忘了告诉你了 || file=E35.txt; line_id=294; start=00:12:01.80; end=00:12:03.27; text=和平 || file=E35.txt; line_id=295; start=00:12:03.43; end=00:12:04.44; text=和平 || file=E35.txt; line_id=302; start=00:12:29.88; end=00:12:33.45; text=和平这几天到底是怎么回事儿啊 || file=E35.txt; line_id=342; start=00:14:03.65; end=00:14:05.53; text=志国 你告诉和平 || file=E35.txt; line_id=361; start=00:14:46.15; end=00:14:47.83; text=和平有缺点 您指出来 || file=E35.txt; line_id=383; start=00:15:34.11; end=00:15:35.89; text=您瞧和平什么好事儿都先想着您 || file=E35.txt; line_id=390; start=00:15:45.60; end=00:15:47.04; text=和平啊 || file=E36.txt; line_id=3; start=00:00:22.16; end=00:00:24.33; text=哦 和平啊 || file=E36.txt; line_id=95; start=00:05:09.74; end=00:05:13.73; text=俺要跟和平大姐学唱大鼓 || file=E36.txt; line_id=133; start=00:06:34.76; end=00:06:36.54; text=快去把和平叫起来 || file=E36.txt; line_id=145; start=00:07:08.26; end=00:07:09.26; text=和平 || file=E36.txt; line_id=161; start=00:07:43.27; end=00:07:45.03; text=和平 你看这么多人都等着你 || file=E36.txt; line_id=168; start=00:07:56.07; end=00:07:57.27; text=和平啊 || file=E36.txt; line_id=183; start=00:08:29.73; end=00:08:32.22; text=“和平大鼓迷协会”的时候 || file=E36.txt; line_id=228; start=00:10:26.61; end=00:10:29.56; text=和平 你的电话打得快一点 || file=E36.txt; line_id=286; start=00:12:46.76; end=00:12:48.47; text=和平啊 || file=E36.txt; line_id=307; start=00:13:53.11; end=00:13:54.83; text=和平 || file=E36.txt; line_id=310; start=00:13:59.21; end=00:14:01.78; text=和平肯定是遇上大麻烦了 || file=E36.txt; line_id=364; start=00:15:57.71; end=00:16:00.45; text=当初和平头一回挣回那一百块钱 || file=E36.txt; line_id=372; start=00:16:21.31; end=00:16:23.75; text=和平挣的钱 你也没少花 || file=E36.txt; line_id=375; start=00:16:30.58; end=00:16:32.54; text=和平平常挣的钱 || file=E36.txt; line_id=444; start=00:19:36.69; end=00:19:37.63; text=和平 || file=E36.txt; line_id=481; start=00:21:07.87; end=00:21:10.22; text=我是和平 || file=E37.txt; line_id=74; start=00:02:59.56; end=00:03:02.08; text=和平 你这不是自己吓唬自己吗 || file=E37.txt; line_id=77; start=00:03:06.42; end=00:03:07.04; text=和平 || file=E37.txt; line_id=92; start=00:03:38.54; end=00:03:40.81; text=和平啊 你冷静冷静 || file=E37.txt; line_id=96; start=00:03:49.51; end=00:03:52.76; text=和平这一段儿身体不好是事实 || file=E37.txt; line_id=111; start=00:04:24.94; end=00:04:27.75; text=和平总该把心给放下来了 || file=E37.txt; line_id=122; start=00:04:51.26; end=00:04:53.81; text=让和平过来坐坐 她都躺了一天了 || file=E37.txt; line_id=135; start=00:05:32.67; end=00:05:34.26; text=和平啊 || file=E37.txt; line_id=148; start=00:06:03.30; end=00:06:04.95; text=和平离牺牲啊还早着呢 || file=E37.txt; line_id=152; start=00:06:08.37; end=00:06:09.35; text=是不是和平 || file=E37.txt; line_id=166; start=00:06:47.15; end=00:06:49.43; text=和平你说 你这何苦来的呢 || file=E37.txt; line_id=217; start=00:08:34.56; end=00:08:36.44; text=和平啊 || file=E37.txt; line_id=447; start=00:17:54.95; end=00:17:56.37; text=得了 和平 || file=E38.txt; line_id=1; start=00:00:12.62; end=00:00:14.39; text=和平的母亲 || file=E38.txt; line_id=8; start=00:00:30.40; end=00:00:33.38; text=和平单位通知了没有啊 || file=E38.txt; line_id=32; start=00:01:28.96; end=00:01:32.68; text=和平是个好同志啊 || file=E38.txt; line_id=61; start=00:03:16.97; end=00:03:18.22; text=和平 和平 || file=E38.txt; line_id=63; start=00:03:19.18; end=00:03:20.28; text=和平 || file=E38.txt; line_id=65; start=00:03:22.79; end=00:03:24.36; text=和平 || file=E38.txt; line_id=66; start=00:03:24.50; end=00:03:25.18; text=和平 || file=E38.txt; line_id=79; start=00:03:53.63; end=00:03:55.19; text=和平啊 || file=E38.txt; line_id=138; start=00:06:30.84; end=00:06:34.26; text=我是和平他们单位的工会主席老赵 || file=E38.txt; line_id=149; start=00:06:49.30; end=00:06:51.69; text=和平同志 是个好同志啊 || file=E38.txt; line_id=157; start=00:07:06.66; end=00:07:09.83; text=根据和平同志的生前的艺术成就 || file=E38.txt; line_id=164; start=00:07:21.44; end=00:07:22.70; text=和平同志的艺术成就 || file=E38.txt; line_id=167; start=00:07:28.00; end=00:07:30.13; text=对吧 和平 || file=E38.txt; line_id=176; start=00:07:39.75; end=00:07:40.72; text=我跟你说 和平 || file=E38.txt; line_id=184; start=00:07:52.72; end=00:07:53.49; text=我告诉你 和平 || file=E38.txt; line_id=294; start=00:11:47.36; end=00:11:48.75; text=和平回来啦 || file=E38.txt; line_id=430; start=00:17:51.67; end=00:17:52.73; text=和平 || file=E38.txt; line_id=442; start=00:18:17.38; end=00:18:18.78; text=和平 || file=E38.txt; line_id=474; start=00:19:20.14; end=00:19:20.80; text=和平 || file=E38.txt; line_id=478; start=00:19:24.38; end=00:19:27.44; text=不好啦 和平又要死啦 || file=E38.txt; line_id=480; start=00:19:28.79; end=00:19:31.25; text=不用来人啦 和平死不了啦 || file=E39.txt; line_id=145; start=00:06:45.32; end=00:06:46.56; text=和平 || file=E39.txt; line_id=168; start=00:07:35.11; end=00:07:38.50; text=这个 和平和志新经常在家 || file=E39.txt; line_id=282; start=00:12:00.86; end=00:12:03.69; text=我有时还得帮助和平去买买菜 || file=E40.txt; line_id=263; start=00:11:21.93; end=00:11:24.78; text=和平 和平
Heping（和平）,和平同志,12,likely_valid_alias,姓名+同志，多集正式场景明确指向和平。；evidence_count=12；定位证据：file=E11.txt; line_id=304; start=00:12:54.01; end=00:12:56.99; text=这个就是你们要找的和平同志 || file=E11.txt; line_id=326; start=00:13:37.03; end=00:13:40.11; text=和平同志这个意见还是很重要的 || file=E14.txt; line_id=193; start=00:08:36.32; end=00:08:38.87; text=您就是和平同志 || file=E14.txt; line_id=455; start=00:18:45.23; end=00:18:48.68; text=和平同志深明大义 为国分忧啊 || file=E14.txt; line_id=599; start=00:24:05.95; end=00:24:07.57; text=为表彰和平同志 || file=E14.txt; line_id=601; start=00:24:11.47; end=00:24:13.53; text=从即日起 和平同志 || file=E26.txt; line_id=349; start=00:13:04.06; end=00:13:05.43; text=和平同志 实在对不起 || file=E29.txt; line_id=200; start=00:08:19.49; end=00:08:22.89; text=和平同志昨日切菜时不真将手切 || file=E31.txt; line_id=342; start=00:14:04.68; end=00:14:07.78; text=喂 您是和平同志吗 || file=E38.txt; line_id=149; start=00:06:49.30; end=00:06:51.69; text=和平同志 是个好同志啊 || file=E38.txt; line_id=157; start=00:07:06.66; end=00:07:09.83; text=根据和平同志的生前的艺术成就 || file=E38.txt; line_id=164; start=00:07:21.44; end=00:07:22.70; text=和平同志的艺术成就
Heping（和平）,和平女侠,1,likely_valid_alias,E07 明说“人送外号 和平女侠”，是字幕显式给出的绰号。；evidence_count=1；定位证据：file=E07.txt; line_id=444; start=00:20:32.45; end=00:20:37.64; text=我姐姐 人送外号 和平女侠
Heping（和平）,和小姐,8,likely_valid_alias,E36 首次出现后立刻由“哦 和平啊”消歧，后续同一场景持续指向和平。；evidence_count=9；定位证据：file=E36.txt; line_id=2; start=00:00:18.52; end=00:00:21.52; text=和小姐 什么和小姐 || file=E36.txt; line_id=26; start=00:01:51.44; end=00:01:54.69; text=和小姐她不在 出去了 || file=E36.txt; line_id=38; start=00:02:40.09; end=00:02:43.76; text=喂 和小姐她出去了 || file=E36.txt; line_id=39; start=00:02:44.96; end=00:02:47.44; text=谁和小姐出去了 || file=E36.txt; line_id=42; start=00:02:56.09; end=00:02:59.25; text=我能和小姐出去吗 || file=E36.txt; line_id=57; start=00:03:47.43; end=00:03:48.24; text=来找和小姐 || file=E36.txt; line_id=59; start=00:03:49.63; end=00:03:51.68; text=这一趟我要是见不着和小姐 || file=E36.txt; line_id=71; start=00:04:17.78; end=00:04:19.99; text=您老是和小姐啥人呐 || file=E36.txt; line_id=76; start=00:04:29.94; end=00:04:33.09; text=一看您就是和小姐的经纪银（人）吧
Heping（和平）,和平大姐,1,likely_valid_alias,姓名+称谓，E36 明确指向和平。；evidence_count=1；定位证据：file=E36.txt; line_id=95; start=00:05:09.74; end=00:05:13.73; text=俺要跟和平大姐学唱大鼓
Heping（和平）,和平老大妈,2,likely_valid_alias,姓名+戏谑称谓，E23 两处均明确指向和平。；evidence_count=2；定位证据：file=E23.txt; line_id=249; start=00:12:56.62; end=00:13:00.51; text=和平老大妈腿脚还很利索 || file=E23.txt; line_id=285; start=00:14:41.18; end=00:14:44.38; text=和平老大妈弄出去打茶叶了
Heping（和平）,平,3,likely_valid_alias,E31 明确讨论把“和平”简称为一个“平”字，并随后直接用“平”称呼她；低频但证据明确。；evidence_count=2；定位证据：file=E31.txt; line_id=417; start=00:16:58.66; end=00:17:01.72; text=你叫过我一个“平”字儿没有啊 || file=E31.txt; line_id=420; start=00:17:07.92; end=00:17:09.79; text=平
